EKATTE_ID,SETTLEMENT_NAME,AREA(DECARS)
14307,"с. Гагово, общ. Попово, обл. Търговище",19062
14310,"с. Гайдари, общ. Трявна, обл. Габрово",0
14324,"с. Гайкини, общ. Габрово, обл. Габрово",0
14338,"с. Гайтанево, общ. Горна Малина, обл. София",18169
14341,"с. Гайтаниново, общ. Хаджидимово, обл. Благоевград",26891
14355,"с. Гайтаните, общ. Габрово, обл. Габрово",0
14369,"с. Гайтанци, общ. Видин, обл. Видин",13716
14386,"с. Галата, общ. Тетевен, обл. Ловеч",15700
14390,"с. Галатин, общ. Криводол, обл. Враца",33892
14406,"с. Галиче, общ. Бяла Слатина, обл. Враца",70217
14413,"с. Галище, общ. Мадан, обл. Смолян",5076
14427,"с. Галово, общ. Оряхово, обл. Враца",26147
14430,"с. Ганев дол, общ. Елена, обл. Велико Търново",0
14458,"с. Ганчовец, общ. Дряново, обл. Габрово",19691
14533,"с. Гарван, общ. Габрово, обл. Габрово",7734
14547,"с. Гарван, общ. Ситово, обл. Силистра",33388
14550,"с. Гарваново, общ. Хасково, обл. Хасково",39082
14578,"с. Гащевци, общ. Велико Търново, обл. Велико Търново",0
14581,"с. Гега, общ. Петрич, обл. Благоевград",15772
14605,"с. Гела, общ. Смолян, обл. Смолян",33959
14619,"с. Гелеменово, общ. Пазарджик, обл. Пазарджик",15754
14647,"с. Генерал Гешево, общ. Джебел, обл. Кърджали",11044
32740,"с. Генерал Инзово, общ. Тунджа, обл. Ямбол",43596
14653,"с. Генерал Кантарджиево, общ. Аксаково, обл. Варна",30755
14667,"с. Генерал Киселово, общ. Вълчи дол, обл. Варна",26650
14670,"с. Генерал Колево, общ. Вълчи дол, обл. Варна",32902
14684,"с. Генерал Колево, общ. Добрич-селска, обл. Добрич",16134
14698,"с. Генерал Мариново, общ. Видин, обл. Видин",7077
58390,"с. Генерал Тодоров, общ. Петрич, обл. Благоевград",9134
14725,"с. Генерал Тошево, общ. Тунджа, обл. Ямбол",41235
14708,"с. Генералово, общ. Свиленград, обл. Хасково",12291
14742,"с. Геновци, общ. Габрово, обл. Габрово",0
14756,"с. Генчовци, общ. Габрово, обл. Габрово",0
56304,"с. Генчовци, общ. Трявна, обл. Габрово",0
14762,"с. Геня, общ. Дряново, обл. Габрово",0
14773,"с. Георги Дамяново, общ. Георги Дамяново, обл. Монтана",12178
14787,"с. Георги Добрево, общ. Любимец, обл. Хасково",26574
14800,"с. Гергевец, общ. Сливен, обл. Сливен",11359
14814,"с. Гергини, общ. Габрово, обл. Габрово",0
14831,"с. Герман, общ. Столична, обл. София (столица)",16788
18589,"с. Гецово, общ. Разград, обл. Разград",39616
14859,"с. Геша, общ. Дряново, обл. Габрово",10986
14862,"с. Гешаново, общ. Добрич-селска, обл. Добрич",22104
14876,"с. Гиген, общ. Гулянци, обл. Плевен",65605
14893,"с. Гигинци, общ. Брезник, обл. Перник",16626
14903,"с. Гинци, общ. Годеч, обл. София",40652
14917,"с. Гирчевци, общ. Кюстендил, обл. Кюстендил",2563
14920,"с. Гита, общ. Чирпан, обл. Стара Загора",34275
14934,"с. Глава, общ. Червен бряг, обл. Плевен",21230
14951,"с. Главан, общ. Гълъбово, обл. Стара Загора",61120
14948,"с. Главан, общ. Силистра, обл. Силистра",16303
14965,"с. Главановци, общ. Георги Дамяново, обл. Монтана",13538
14979,"с. Главановци, общ. Трън, обл. Перник",5359
14982,"с. Главанци, общ. Тервел, обл. Добрич",20864
14996,"с. Главатар, общ. Калояново, обл. Пловдив",6173
15000,"с. Главатарци, общ. Кърджали, обл. Кърджали",995
15014,"с. Главаци, общ. Криводол, обл. Враца",10403
15028,"с. Главиница, общ. Пазарджик, обл. Пазарджик",10202
18544,"с. Главник, общ. Ардино, обл. Кърджали",1795
15045,"с. Глашатай, общ. Антоново, обл. Търговище",6515
15059,"с. Гледаци, общ. Габрово, обл. Габрово",0
15062,"с. Гледачево, общ. Раднево, обл. Стара Загора",25916
15093,"с. Гледка, общ. Стамболово, обл. Хасково",0
15103,"с. Глогинка, общ. Попово, обл. Търговище",23775
15117,"с. Глогино, общ. Баните, обл. Смолян",13073
15120,"с. Глоговец, общ. Елена, обл. Велико Търново",0
15134,"с. Глоговица, общ. Трън, обл. Перник",13770
15148,"с. Глогово, общ. Тетевен, обл. Ловеч",18428
18505,"с. Гложене, общ. Козлодуй, обл. Враца",51890
15165,"с. Гложене, общ. Тетевен, обл. Ловеч",62163
15179,"с. Глумово, общ. Ивайловград, обл. Хасково",3029
15182,"с. Глумче, общ. Карнобат, обл. Бургас",9109
15196,"с. Глутниците, общ. Трявна, обл. Габрово",0
15206,"с. Глуфишево, общ. Сливен, обл. Сливен",15022
15216,"с. Глухар, общ. Кърджали, обл. Кърджали",2939
15223,"с. Глушка, общ. Дряново, обл. Габрово",0
15237,"с. Глушник, общ. Сливен, обл. Сливен",24423
15240,"с. Гнездаре, общ. Ивайловград, обл. Хасково",0
15268,"с. Гняздово, общ. Кърджали, обл. Кърджали",10243
15271,"с. Говедаре, общ. Пазарджик, обл. Пазарджик",14798
15285,"с. Говедарци, общ. Самоков, обл. София",124474
15299,"с. Говежда, общ. Георги Дамяново, обл. Монтана",27110
15312,"с. Годешево, общ. Сатовча, обл. Благоевград",11456
15326,"с. Годлево, общ. Разлог, обл. Благоевград",28718
15331,"с. Гоз, общ. Брезник, обл. Перник",12271
15343,"с. Гоздевица, общ. Смолян, обл. Смолян",0
