MUNICIPALITY_CODE	PROVINCE_CODE	contains	EKATTE_ID	NAME_BG	TYPE_BG	NAME_EN	TYPE_EN
VTR04	VTR	"(3:32617,37160,70264)"	"11898"	Войнежа	с.	Voynezha	с.
JAM22	JAM		"11908"	Войника	с.	Voynika	с.
DOB27	DOB		"11911"	Войниково	с.	Voynikovo	с.
VID09	VID		"11925"	Войница	с.	Voynitsa	с.
MON29	MON		"11939"	Войници	с.	Voynitsi	с.
KRZ35	KRZ		"11987"	Войново	с.	Voynovo	с.
SLS15	SLS		"11990"	Войново	с.	Voynovo	с.
PDV13	PDV		"12005"	Войнягово	с.	Voynyagovo	с.
PDV17	PDV		"12019"	Войсил	с.	Voysil	с.
SLS10	SLS		"12022"	Вокил	с.	Vokil	с.
BLG33	BLG		"12036"	Волно	с.	Volno	с.
KRZ16	KRZ		"12053"	Воловарци	с.	Volovartsi	с.
RSE03	RSE		"12067"	Волово	с.	Volovo	с.
SOF46	SOF		"12084"	Волуяк	с.	Voluyak	с.
VTR04	VTR	"(6:05240,21796,34076,54095,70603,72312)"	"12098"	Вонеща вода	с.	Voneshta voda	с.
LOV34	LOV		"12108"	Врабево	с.	Vrabevo	с.
PER51	PER		"12139"	Врабча	с.	Vrabcha	с.
BLG49	BLG		"12142"	Вракуповица	с.	Vrakupovitsa	с.
TGV22	TGV		"12156"	Врани кон	с.	Vrani kon	с.
GAB05	GAB	"(2:61902,69287)"	"12168"	Враниловци	с.	Vranilovtsi	с.
DOB17	DOB		"12173"	Вранино	с.	Vranino	с.
KRZ15	KRZ		"12190"	Вранско	с.	Vransko	с.
BLG40	BLG		"12200"	Враня	с.	Vranya	с.
VRC08	VRC		"12214"	Враняк	с.	Vranyak	с.
PER19	PER		"12228"	Враня стена	с.	Vranya stena	с.
DOB15	DOB		"12231"	Вратарите	с.	Vratarite	с.
BGS08	BGS		"12245"	Вратица	с.	Vratitsa	с.
VRC10	VRC		"12259"	Враца	гр.	Vratsa	гр.
DOB15	DOB		"12262"	Врачанци	с.	Vrachantsi	с.
SFO07	SFO		"12283"	Врачеш	с.	Vrachesh	с.
KRZ21	KRZ		"12293"	Врело	с.	Vrelo	с.
BGS18	BGS		"12303"	Вресово	с.	Vresovo	с.
VID06	VID		"12317"	Връв	с.	Vrav	с.
SFO09	SFO		"12320"	Връдловци	с.	Vradlovtsi	с.
PER51	PER		"12348"	Вукан	с.	Vukan	с.
KNL05	KNL		"12351"	Вуково	с.	Vukovo	с.
PVN21	PVN		"12365"	Въбел	с.	Vabel	с.
HKV34	HKV		"12382"	Въгларово	с.	Vaglarovo	с.
VTR04	VTR	"(6:06015,06118,14578,20715,57114,61435)"	"12396"	Въглевци	с.	Vaglevtsi	с.
VAR02	VAR		"12406"	Въглен	с.	Vaglen	с.
SLV20	SLV		"12414"	Въглен	с.	Vaglen	с.
KRZ35	KRZ		"12423"	Възел	с.	Vazel	с.
SLS07	SLS		"12440"	Вълкан	с.	Valkan	с.
KRZ08	KRZ		"12468"	Вълкович	с.	Valkovich	с.
BLG40	BLG		"12471"	Вълково	с.	Valkovo	с.
BLG42	BLG		"12499"	Вълкосел	с.	Valkosel	с.
SHU21	SHU		"12509"	Вълнари	с.	Valnari	с.
SML31	SML	(1:31285)	"12512"	Вълчан	с.	Valchan	с.
SML02	SML		"12526"	Вълчан дол	с.	Valchan dol	с.
JAM07	JAM		"12530"	Вълча поляна	с.	Valcha polyana	с.
MON11	MON		"12543"	Вълчедръм	гр.	Valchedram	гр.
VID25	VID		"12557"	Вълчек	с.	Valchek	с.
HKV17	HKV		"12560"	Вълче поле	с.	Valche pole	с.
VAR09	VAR		"12574"	Вълчи дол	гр.	Valchi dol	гр.
JAM03	JAM		"12588"	Вълчи извор	с.	Valchi izvor	с.
BGS23	BGS		"12591"	Вълчин	с.	Valchin	с.
PVN27	PVN		"12601"	Вълчитрън	с.	Valchitran	с.
VID01	VID		"12632"	Върба	с.	Varba	с.
SML16	SML		"12655"	Върба	с.	Varba	с.
SHU11	SHU		"12663"	Върбак	с.	Varbak	с.
GAB12	GAB	"(7:07185,16479,22352,22397,23042,32812,40587)"	"12677"	Царева ливада	с.	Tsareva livada	с.
PDV07	PDV		"12680"	Върбен	с.	Varben	с.
KRZ16	KRZ		"12694"	Върбенци	с.	Varbentsi	с.
VRC27	VRC		"12704"	Върбешница	с.	Varbeshnitsa	с.
SML16	SML		"12718"	Върбина	с.	Varbina	с.
SLS10	SLS		"12721"	Върбино	с.	Varbino	с.
VTR06	VTR		"12735"	Върбица	с.	Varbitsa	с.
VRC10	VRC		"12749"	Върбица	с.	Varbitsa	с.
PVN24	PVN		"12752"	Върбица	с.	Varbitsa	с.
SHU10	SHU		"12766"	Върбица	гр.	Varbitsa	гр.
SFO09	SFO		"12770"	Върбница	с.	Varbnitsa	с.
VTR22	VTR		"12783"	Върбовка	с.	Varbovka	с.
VID37	VID		"12797"	Върбово	с.	Varbovo	с.
HKV33	HKV		"12810"	Върбово	с.	Varbovo	с.
VID16	VID		"12824"	Върбовчец	с.	Varbovchets	с.
SHU19	SHU		"12838"	Върбяне	с.	Varbyane	с.
VTR26	VTR		"12869"	Вързулица	с.	Varzulitsa	с.
KRZ14	KRZ		"12886"	Върли дол	с.	Varli dol	с.
SML18	SML		"12896"	Върли дол	с.	Varli dol	с.
SML18	SML		"12927"	Върлино	с.	Varlino	с.
VID09	VID		"12958"	Въртоп	с.	Vartop	с.
MON12	MON		"12961"	Вършец	гр.	Varshets	гр.
BGS21	BGS		"12975"	Вършило	с.	Varshilo	с.
PAZ08	PAZ		"12989"	Враненци	с.	Vranentsi	с.
PDV01	PDV		"12992"	Врата	с.	Vrata	с.
KRZ14	KRZ		"13055"	Вълчанка	с.	Valchanka	с.
VRC08	VRC		"14012"	Габаре	с.	Gabare	с.
SZR24	SZR		"14026"	Габарево	с.	Gabarevo	с.
SFO16	SFO		"14034"	Габер	с.	Gaber	с.
DOB20	DOB		"14043"	Габер	с.	Gaber	с.
BGS17	BGS		"14057"	Габерово	с.	Gaberovo	с.
HKV18	HKV		"14060"	Габерово	с.	Gaberovo	с.
SFO17	SFO		"14074"	Габра	с.	Gabra	с.
BLG33	BLG		"14091"	Габрене	с.	Gabrene	с.
KNL50	KNL		"14101"	Габрешевци	с.	Gabreshevtsi	с.
SHU07	SHU		"14132"	Габрица	с.	Gabritsa	с.
PER19	PER		"14146"	Габровдол	с.	Gabrovdol	с.
PAZ04	PAZ		"14163"	Габровица	с.	Gabrovitsa	с.
MON29	MON		"14180"	Габровница	с.	Gabrovnitsa	с.
SFO43	SFO	(1:44906)	"14194"	Габровница	с.	Gabrovnitsa	с.
BLG03	BLG		"14204"	Габрово	с.	Gabrovo	с.
GAB05	GAB	"(14:05219,12111,14742,16715,24854,30764,47994,49655,58102,63296,69479,...)"	"14218"	Габрово	гр.	Gabrovo	гр.
KRZ35	KRZ		"14221"	Габрово	с.	Gabrovo	с.
VTR04	VTR	"(5:16047,20434,21066,21899,83418)"	"14235"	Габровци	с.	Gabrovtsi	с.
BGS21	BGS		"14249"	Габър	с.	Gabar	с.
VAR08	VAR		"14252"	Габърница	с.	Gabarnitsa	с.
SLV20	SLV		"14275"	Гавраилово	с.	Gavrailovo	с.
MON14	MON		"14283"	Гаврил Геново	с.	Gavril Genovo	с.
MON02	MON		"14297"	Гаганица	с.	Gaganitsa	с.
TGV24	TGV		"14307"	Гагово	с.	Gagovo	с.
SFO10	SFO		"14338"	Гайтанево	с.	Gaytanevo	с.
BLG52	BLG		"14341"	Гайтаниново	с.	Gaytaninovo	с.
VID09	VID		"14369"	Гайтанци	с.	Gaytantsi	с.
LOV33	LOV		"14386"	Галата	с.	Galata	с.
VRC21	VRC		"14390"	Галатин	с.	Galatin	с.
VRC08	VRC		"14406"	Галиче	с.	Galiche	с.
SML16	SML		"14413"	Галище	с.	Galishte	с.
VRC31	VRC		"14427"	Галово	с.	Galovo	с.
GAB12	GAB	(1:63330)	"14458"	Ганчовец	с.	Ganchovets	с.
SFO43	SFO		"14461"	Бов	с.	Bov	с.
VID16	VID	(1:53758)	"14489"	Орешец	с.	Oreshets	с.
BLG28	BLG		"14492"	Кресна	гр.	Kresna	гр.
SHU11	SHU		"14516"	Хитрино	с.	Hitrino	с.
BLG02	BLG		"14521"	Златарица	с.	Zlataritsa	с.
GAB05	GAB	"(2:14814,51715)"	"14533"	Гарван	с.	Garvan	с.
SLS32	SLS		"14547"	Гарван	с.	Garvan	с.
HKV34	HKV		"14550"	Гарваново	с.	Garvanovo	с.
BLG33	BLG		"14581"	Гега	с.	Gega	с.
SML31	SML	"(2:30226,46019)"	"14605"	Гела	с.	Gela	с.
PAZ19	PAZ		"14619"	Гелеменово	с.	Gelemenovo	с.
KRZ08	KRZ		"14647"	Генерал Гешево	с.	General Geshevo	с.
